Flow Time,Lift Coeff,Tip Displacement
0,0.5301271625133649,9.44
1,0.5133846926192721,50.56
2,0.4875611311080063,137.69
3,0.47398882190882735,267.86
4,0.45974329986498164,430.82
5,0.4460535425072774,614.99
6,0.43383846422801636,809.32
7,0.4233245050768351,1004.17
8,0.4144712628872011,1191.6
9,0.40720591980082854,1365.41
10,0.40145049024045676,1521.08
11,0.39710584796029036,1655.65
12,0.39403575309644007,1767.5
13,0.39207718760487287,1856.27
14,0.39106854281945796,1922.56
15,0.3903196933607009,1967.73
16,0.39097693325580823,1993.69
17,0.39203443647516967,2002.85
18,0.3933338829010931,1997.87
19,0.3947592337529557,1981.51
20,0.3961991481764754,1956.43
21,0.39756060723010017,1925.17
22,0.3987783097376901,1890.03
23,0.3997986993389575,1853.04
24,0.40059217909795414,1815.92
25,0.4011385479314137,1780.07
26,0.4014396850098724,1746.6
27,0.40150263722284196,1716.3
28,0.4013532431651978,1689.71
29,0.4010159320539133,1667.1
30,0.40051842165440027,1648.57
31,0.3998907786952413,1634.01
32,0.3991644792829211,1623.21
33,0.39836959014602213,1615.82
34,0.39753288946468823,1611.46
35,0.396681155419063,1609.68
36,0.3958383474334858,1610.02
37,0.3950251363838569,1612.03
38,0.39425608584183347,1615.28
39,0.3935462291717068,1619.38
40,0.39290543201879297,1623.96
41,0.39234074127260354,1628.72
42,0.39185591527421126,1633.42
43,0.3914509540236162,1637.85
44,0.39112632731345237,1641.87
45,0.3908768674247447,1645.37
46,0.3906927087121771,1648.3
47,0.3905677438715062,1650.65
48,0.3904925770500501,1652.4
49,0.3904578123951266,1653.61
50,0.3904564030172243,1654.31
51,0.3904766041004906,1654.58
52,0.3905080802069754,1654.48
53,0.39054425423980116,1654.08
54,0.3905827772357975,1653.45
55,0.3906208304391596,1652.66
56,0.39065747426461955,1651.76
57,0.3906912993342748,1650.82
58,0.39072183585549136,1649.88
59,0.39075096299880563,1648.97
60,0.3907796203494858,1648.12
61,0.3908096870780683,1647.35
62,0.39084163297718716,1646.68
63,0.39087733721737883,1646.11
64,0.3909149206281069,1645.66
65,0.3909520342462009,1645.31
66,0.39098632910849024,1645.07
67,0.3910163958370727,1644.93
68,0.39104082505404597,1644.88
69,0.3910638448931169,1644.93
70,0.3910887439027243,1645.05
71,0.39112444814291597,1645.25
72,0.3911770649179353,1645.51
73,0.39125552028783017,1645.82
74,0.3913729684463554,1646.16
75,0.3915270604303406,1646.52
76,0.3917177962397856,1646.88
77,0.39194000815571534,1647.24
78,0.39218711908125253,1647.6
79,0.3924520821268855,1647.95
80,0.392733487914712,1648.29
81,0.39302663851839104,1648.63
82,0.3933310641452885,1648.97
83,0.3936491137585749,1649.31
84,0.39398454569932306,1649.66
85,0.394346755820215,1650.0
86,0.3947442003886645,1650.35
87,0.39518815442788996,1650.71
88,0.3956913023390121,1651.08
89,0.3962611608041767,1651.46
90,0.3969005485791882,1651.85
91,0.3976118146272172,1652.25
92,0.3984005964598728,1652.67
93,0.39927628992983716,1653.11
94,0.40026708259515625,1653.57
95,0.4014157255855333,1654.05
96,0.4027847013213037,1654.57
97,0.4044515255870942,1655.11
98,0.4064970027159701,1655.69
99,0.4089991182851922,1656.32
100,0.41201189844768216,1656.99
101,0.4155578932498768,1657.73
102,0.41961549223060746,1658.53
103,0.4241132869094908,1659.42
104,0.42893758746907434,1660.41
105,0.43393242275483657,1661.52
106,0.43890799654260065,1662.77
107,0.44361954686999994,1664.2
108,0.44771191050565406,1665.84
109,0.45006322263932974,1667.71
110,0.4565581058057766,1669.88
111,0.47425566412499676,1672.37
112,0.5004320399044724,1675.25
113,0.5268907610570428,1678.56
114,0.5456270308902603,1682.34
115,0.5476673403001612,1686.66
116,0.5287351669385235,1691.56
117,0.49445627759870725,1697.03
118,0.458089629792946,1702.88
119,0.43111366695023035,1708.83
120,0.41409026106094515,1714.9
121,0.40321738033731075,1721.29
122,0.39769966584979405,1728.02
123,0.39586935374733645,1734.84
124,0.39546768104518004,1741.56
125,0.3966675314326741,1748.15
126,0.39918233140301695,1754.52
127,0.40218101778648385,1760.6
128,0.40494386826763207,1766.31
129,0.40705887470635493,1771.58
130,0.4083681867775945,1776.34
131,0.40887556282242365,1780.55
132,0.40865898841810305,1784.19
